2/13/2015	209.070007	209.839996	208.759995	209.779999	93670400	207.836461
2/12/2015	207.889999	208.990005	206.970001	208.919998	97545900	206.984428
2/11/2015	206.610001	207.449997	205.830002	206.929993	91087800	205.012859
2/10/2015	205.880005	207.119995	204.679993	206.809998	96164200	204.893976
2/9/2015	204.770004	205.639999	204.139999	204.630005	87219000	202.73418
2/6/2015	206.559998	207.240005	204.919998	205.550003	119694900	203.645655
2/5/2015	204.860001	206.300003	204.770004	206.119995	97953200	204.210366
2/4/2015	203.919998	205.380005	203.509995	204.059998	134306700	202.169454
2/3/2015	203	204.850006	202.550003	204.839996	124212900	202.942226
2/2/2015	200.050003	202.029999	197.860001	201.919998	163107000	200.04928
1/30/2015	200.570007	202.169998	199.130005	199.449997	197729700	197.602163
1/29/2015	200.380005	202.300003	198.679993	201.990005	173585400	200.118639
1/28/2015	204.169998	204.289993	199.910004	200.139999	168514300	198.285773
1/27/2015	202.970001	204.119995	201.740005	202.740005	134044600	200.861691
1/26/2015	204.710007	205.559998	203.850006	205.449997	92009700	203.546575
1/23/2015	205.789993	206.100006	204.809998	204.970001	117516800	203.071026
1/22/2015	203.990005	206.259995	202.330002	206.100006	174356000	204.190562
1/21/2015	201.5	203.660004	200.940002	203.080002	122942700	201.198537
1/20/2015	202.399994	202.720001	200.169998	202.059998	130991100	200.187983
1/16/2015	198.770004	201.820007	198.550003	201.630005	211879600	199.761974
1/15/2015	201.630005	202.009995	198.880005	199.020004	176613900	197.176154
1/14/2015	199.649994	201.100006	198.570007	200.860001	192991100	198.999103
1/13/2015	204.119995	205.479996	200.509995	202.080002	214553300	200.207802
1/12/2015	204.410004	204.600006	201.919998	202.649994	144396100	200.772513
1/9/2015	206.399994	206.419998	203.509995	204.25	158567300	202.357696
1/8/2015	204.009995	206.160004	203.990005	205.899994	147217800	203.992403
1/7/2015	201.419998	202.720001	200.880005	202.309998	125346700	200.435667
1/6/2015	202.089996	202.720001	198.860001	199.820007	209151400	197.968745
1/5/2015	204.169998	204.369995	201.350006	201.720001	169632600	199.851136
1/2/2015	206.380005	206.880005	204.179993	205.429993	121465900	203.526756
12/31/2014	207.990005	208.190002	205.389999	205.539993	130333800	203.635738
12/30/2014	208.210007	208.369995	207.509995	207.600006	73540800	205.676665
12/29/2014	208.220001	208.970001	208.139999	208.720001	79643900	206.786284
12/26/2014	208.309998	208.850006	208.25	208.440002	57326700	206.508879
12/24/2014	208.020004	208.339996	207.720001	207.770004	42963400	205.845088
12/23/2014	208.169998	208.229996	207.399994	207.75	122167900	205.825269
12/22/2014	206.75	207.470001	206.460007	207.470001	148318900	205.547865
12/19/2014	206.429993	207.330002	205.610001	206.520004	245084600	204.606669
12/18/2014	204.740005	212.970001	203.919998	206.779999	247780600	203.739767
12/17/2014	198.440002	202.339996	198.289993	201.789993	253754500	198.823128
12/16/2014	199.509995	202.399994	197.860001	197.910004	259543800	195.000185
12/15/2014	201.979996	202.529999	198.779999	199.509995	189965800	196.576651
12/12/2014	202.639999	203.820007	200.850006	200.889999	202330200	197.936366
12/11/2014	203.880005	206.190002	203.710007	204.190002	159012800	201.18785
12/10/2014	205.910004	205.979996	202.929993	203.160004	154761600	200.172995
12/9/2014	204.369995	206.600006	203.910004	206.470001	125180100	203.434327
12/8/2014	207.520004	208.119995	205.929993	206.610001	108588200	203.572268
12/5/2014	207.869995	208.470001	207.550003	208	91025500	204.941831
12/4/2014	207.539993	208.270004	206.699997	207.660004	89928200	204.606833
12/3/2014	207.300003	208.149994	207.100006	207.889999	69450000	204.833447
12/2/2014	205.809998	207.339996	205.779999	207.089996	72105500	204.045207
12/1/2014	206.399994	206.539993	205.380005	205.759995	103968400	202.734759
11/28/2014	207.490005	207.869995	206.910004	207.199997	57890100	204.15359
11/26/2014	207.289993	207.759995	207.029999	207.639999	61928400	204.587123
11/25/2014	207.539993	207.789993	206.800003	207.110001	79108000	204.064917
11/24/2014	207.169998	207.389999	206.910004	207.259995	65881000	204.212705
11/21/2014	207.639999	207.839996	205.979996	206.679993	142327000	203.641231
11/20/2014	204.259995	205.710007	204.179993	205.580002	72840000	202.557413
11/19/2014	205.309998	205.550003	204.300003	205.220001	82373000	202.202705
11/18/2014	204.440002	205.919998	204.440002	205.550003	76068000	202.527855
11/17/2014	203.850006	204.580002	203.649994	204.369995	80441000	201.365197
11/14/2014	204.100006	204.490005	203.720001	204.240005	80418000	201.237118
11/13/2014	204.160004	204.830002	203.210007	204.190002	85358000	201.18785
11/12/2014	203.350006	204.240005	203.309998	203.960007	90120000	200.961236
11/11/2014	204.059998	204.309998	203.649994	204.179993	54499000	201.177988
11/10/2014	203.380005	204.039993	203.130005	203.979996	66319000	200.980931
11/7/2014	203.169998	203.600006	202.610001	203.339996	89540000	200.350342
11/6/2014	202.389999	203.259995	201.639999	203.149994	107089000	200.163133
11/5/2014	202.539993	202.589996	201.449997	202.339996	91709000	199.365045
11/4/2014	201.229996	201.600006	200.059998	201.070007	93343000	198.113728
11/3/2014	201.919998	202.449997	201.309998	201.770004	93734000	198.803433
10/31/2014	201.779999	201.820007	200.770004	201.660004	146903000	198.69505
10/30/2014	197.580002	199.949997	197.399994	199.380005	113330000	196.448573
10/29/2014	198.550003	199.119995	196.800003	198.110001	142557000	195.197241
10/28/2014	196.820007	198.419998	196.729996	198.410004	106255600	195.492833
10/27/2014	195.729996	196.449997	195.029999	196.160004	82954000	193.275915
